State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Wisconsin	yHKS691	Mrakia gelida	Mrakia	Basidiomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#227	a	YHKS_#227	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS691	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHMH86	Mrakia gelida	Mrakia	Basidiomycota	44.499636, -87.925103	44.499636	-87.925103	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	60	d	YHMH_60	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH86	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHMH90	Mrakia gelida	Mrakia	Basidiomycota	44.500396, -87.927439	44.500396	-87.927439	Plant	Plant Matter	Leaves	NA	NA	NA	Dead	Unknown	Unknown	Unknown	NA	NA	62	e	YHMH_62	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH90	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS373	Mrakia gelida	Mrakia	Basidiomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#123	a	YHKS_#123	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS373	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	YHMH105	Mrakia gelida	Mrakia	Basidiomycota	44.498357, -87.924178	44.498357	-87.924178	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	59	a	YHMH_59	10	Green Bay, Baird Creek, WI	Max Haase	TRUE	YHMH105	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL256	Mrakia gelida	Mrakia	Basidiomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Fungus	Fungus	NA	NA	NA	NA	Ostrya	Ostrya virginiana	American hophornbeam	Fungus	NA	3	a	YHQL_3	10	Blue Mound State Park	Sarah Wright	TRUE	yHQL256	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL258	Mrakia gelida	Mrakia	Basidiomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Carya	Carya ovata	Shgbark Hickory	NA	NA	5	b	YHQL_5	10	Blue Mound State Park	Sarah Wright	TRUE	yHQL258	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL259	Mrakia gelida	Mrakia	Basidiomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	6	a	YHQL_6	10	Blue Mound State Park	Sarah Wright	TRUE	yHQL259	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHQL260	Mrakia gelida	Mrakia	Basidiomycota	43.025855, -89.844325	43.025855	-89.844325	Tree	Soil	Soil	NA	NA	NA	NA	Carya	Carya ovata	Shgbark Hickory	NA	NA	10	b	YHQL_10	10	Blue Mound State Park	Sarah Wright	TRUE	yHQL260	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRVM280	Mrakia gelida	Mrakia	Basidiomycota	42.866603, -88.336550	42.866603	-88.33655	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	8D4	a	YHRVM_8D4	10	Mukwonago, WI	Ryan Moriarty	TRUE	yHRVM280	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRVM281	Mrakia gelida	Mrakia	Basidiomycota	42.866603, -88.336550	42.866603	-88.33655	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	8D4	b	YHRVM_8D4	10	Mukwonago, WI	Ryan Moriarty	TRUE	yHRVM281	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHRM3	Torulaspora delbrueckii	Torulaspora	Ascomycota	NA	NA	NA	Tree	Moss	Moss	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	Moss	NA	1.13	a	YHRM_1.13	22	Picnic Point, Madison WI	RM	TRUE	yHRM3	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHRM40	Torulaspora delbrueckii	Torulaspora	Ascomycota	NA	NA	NA	Tree	Soil	Soil	NA	NA	NA	NA	Ulmus	Ulmus rubra	Slippery Elm	NA	NA	56	a	YHRM_56	10	Picnic Point, Madison WI	RM	TRUE	yHRM40	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKB38	Kazachstania martiniae	Kazachstania	Ascomycota	43.746002:-87.730546	43.746002	-87.730546	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus sp.	Beech	NA	NA	18G	a	YHKB_18G	22	Sheboygan, WI	Kayla Sylvester	TRUE	yHKB38	Kazachstania martiniae	Saccharomycotina	Kazachstania	Upper Midwest
Wisconsin	yHKB74	Kazachstania martiniae	Kazachstania	Ascomycota	43.4316:-89.7372° W	43.4316	-89.7372	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	KBOCT18	a	YHKB_KBOCT18	30	Devil's Lake State Park (Baraboo, WI)	Drew Doering	TRUE	yHKB74	Kazachstania martiniae	Saccharomycotina	Kazachstania	Upper Midwest
Wisconsin	YHMH115	Saccharomyces paradoxus	Saccharomyces	Ascomycota	42.943977, -89.583042	42.943977	-89.583042	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	45	b	YHMH_45	10	verona Town, Bud Jackson school Forest, WI	Max Haase	TRUE	YHMH115	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Upper Midwest
Wisconsin	yHKS271	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.395533, -87.866440	43.395533	-87.86644	Tree	Plant Matter	Grass	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	Grass	NA	#70	a	YHKS_#70	10	Port Washington, WI (Upper Lake Park)	Kayla Sylvester	TRUE	yHKS271	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Wisconsin	yHKS110	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#36a	a	YHKS_#36a	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS110	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS131	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#51	a	YHKS_#51	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS131	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS133	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#54	a	YHKS_#54	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS133	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS134	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#56	a	YHKS_#56	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS134	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS136	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fraxinus	Fraxinus sp.	Ash	NA	NA	#59	a	YHKS_#59	30	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS136	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS137	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	a	YHKS_#49	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS137	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS138	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#52	a	YHKS_#52	30	Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS138	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS142	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.089361, -89.415891	43.089361	-89.415891	Tree	Plant Matter	Bark	NA	NA	NA	NA	NA	NA	NA	NA	NA	#5	a	YHKS_#5	30	Madison, WI (Picnic Point Path)	Ashanti Rogers	TRUE	yHKS142	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS144	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.089361, -89.415891	43.089361	-89.415891	Plant	Plant Matter	Fruit	Berry	Unknown	Unknown	NA	Unknown	Unknown	Unknown	NA	NA	#11	a	YHKS_#11	30	Madison, WI (Picnic Point Path)	Ashanti Rogers	TRUE	yHKS144	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS217	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.395533, -87.866440	43.395533	-87.86644	Tree	Soil	Soil	NA	NA	NA	NA	Fraxinus	Fraxinus pennsylvanica	Green Ash	NA	NA	#72	a	YHKS_#72	30	Port Washington, WI (Upper Lake Park)	Kayla Sylvester	TRUE	yHKS217	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS709	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#244	a	YHKS_#244	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS709	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS11	Lachancea thermotolerans	Lachancea	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#23	a	YHKS_#23	30	Sussex, WI	Kayla Sylvester	TRUE	yHKS11	Lachancea thermotolerans	Saccharomycotina	Lachancea	Upper Midwest
Wisconsin	yHKS307	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#123	a	YHKS_#123	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS307	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS311	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#126	b	YHKS_#126	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS311	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS312	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#127	a	YHKS_#127	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS312	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS313	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#128	a	YHKS_#128	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS313	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS319	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#133	a	YHKS_#133	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS319	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS326	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	a	YHKS_#142	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS326	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS350	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS350	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS351	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#126	a	YHKS_#126	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS351	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS352	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#127	b	YHKS_#127	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS352	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS353	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#128	a	YHKS_#128	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS353	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS357	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#137	a	YHKS_#137	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS357	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS359	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	a	YHKS_#142	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS359	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS360	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#142	b	YHKS_#142	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS360	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS375	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#125	a	YHKS_#125	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS375	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS388	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#137	a	YHKS_#137	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS388	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS418	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#139	b	YHKS_#139	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS418	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS45	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#26	a	YHKS_#26	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS45	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS48	Torulaspora delbrueckii	Torulaspora	Ascomycota	45.084920, -87.586688	45.08492	-87.586688	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#36a	a	YHKS_#36a	30	Marinette, WI (Red Arrow Park)	Kayla Sylvester	TRUE	yHKS48	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS3	Hanseniaspora vineae	Hanseniaspora	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Bark	NA	NA	NA	NA	Pyrus	Pyrus communis	Pear	NA	NA	#19	a	YHKS_#19	30	Sussex, WI	Kayla Sylvester	TRUE	yHKS3	Hanseniaspora vineae	Saccharomycotina	Hanseniaspora	Upper Midwest
Wisconsin	yHKS572	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus ellipsoidalis	Hill's Oak	NA	NA	#220	a	YHKS_#220	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS572	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS574	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#224	a	YHKS_#224	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS574	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS575	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#224	b	YHKS_#224	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS575	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS580	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#225	a	YHKS_#225	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS580	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS582	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	a	YHKS_#232	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS582	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS583	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	b	YHKS_#232	30	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS583	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS599	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#230	a	YHKS_#230	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS599	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS601	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#232	a	YHKS_#232	22	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS601	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS681	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#216	a	YHKS_#216	10	Delafield,WI	Kayla Sylvester	TRUE	yHKS681	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS687	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#225	a	YHKS_#225	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS687	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKB157	Mrakia sp.	Mrakia	Basidiomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	Bad read	KBOCT3	b	YHKB_KBOCT3	10	Northeastern WI	Bill Saucier	TRUE	yHKB157	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS705	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#238	a	YHKS_#238	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS705	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKB159	Mrakia sp.	Mrakia	Basidiomycota	44:-88	44	-88	Fungus	Fungus	Fungus	NA	NA	NA	NA	Artomyces	Artomyces pyxidata	Coral Fungus	Fungus	NA	KBOCT4	b	YHKB_KBOCT4	10	Northeastern WI	Bill Saucier	TRUE	yHKB159	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Wisconsin	yHKS710	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#244	b	YHKS_#244	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS710	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS711	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Fagus	Fagus grandifolia	American Beech	NA	NA	#245	a	YHKS_#245	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS711	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS713	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#247	a	YHKS_#247	10	Sheboygan,WI (Indian Mound Park)	Kayla Sylvester	TRUE	yHKS713	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS755	Torulaspora delbrueckii	Torulaspora	Ascomycota	44.905387, -89.781280	44.905387	-89.78128	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	NA	NA	#280	a	YHKS_#280	30	Marathon county farm, WI	S. Smead	TRUE	yHKS755	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS8	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.161611, -88.188019	43.161611	-88.188019	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#20	a	YHKS_#20	30	Lisbon, WI (Menominee Park)	Kayla Sylvester	TRUE	yHKS8	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS9	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.219818, -88.185685	43.219818	-88.185685	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5	a	YHKS_#5	30	Richfield, WI (Minikani)	Kayla Sylvester	TRUE	yHKS9	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Wisconsin	yHKS90	Torulaspora delbrueckii	Torulaspora	Ascomycota	43.795677, -88.442040	43.795677	-88.44204	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#37	a	YHKS_#37	30	Fon du Lac, WI (Lakeside Park)	Kayla Sylvester	TRUE	yHKS90	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
